Type,Precision (P),Recall (R),Residual Recall (R+),F1,"# of TP","# of FP","# of FN",Time
ALL,0.875,0.4666666666666667,0.4666666666666667,0.608695652173913,7,1,8,0
CLASSES,1.0,0.6363636363636364,0.6363636363636364,0.7777777777777778,7,0,4,-
PROPERTIES,0.0,0.0,0.0,NaN,0,1,4,-
INSTANCES,0.0,0.0,0.0,NaN,0,0,0,-
