Type,Precision (P),Recall (R),Residual Recall (R+),F1,"# of TP","# of FP","# of FN",Time
ALL,0.6666666666666666,0.32,0.32,0.43243243243243246,8,4,17,0
CLASSES,0.6666666666666666,0.34782608695652173,0.34782608695652173,0.4571428571428571,8,4,15,-
PROPERTIES,0.0,0.0,0.0,NaN,0,0,2,-
INSTANCES,0.0,0.0,0.0,NaN,0,0,0,-
