Type,Precision (P),Recall (R),Residual Recall (R+),F1,"# of TP","# of FP","# of FN",Time
ALL,0.6086956521739131,0.9333333333333333,0.9333333333333333,0.7368421052631579,14,9,1,0
CLASSES,0.7333333333333333,0.9166666666666666,0.9166666666666666,0.8148148148148148,11,4,1,-
PROPERTIES,0.375,1.0,1.0,0.5454545454545454,3,5,0,-
INSTANCES,0.0,0.0,0.0,NaN,0,0,0,-
