Type,Precision (P),Recall (R),Residual Recall (R+),F1,"# of TP","# of FP","# of FN",Time
ALL,0.9278642149929278,0.8654353562005277,0.6516464471403813,0.8955631399317406,1312,102,204,0
CLASSES,0.9285208775654635,0.8654353562005277,0.6516464471403813,0.895868897234551,1312,101,204,-
PROPERTIES,0.0,0.0,0.0,NaN,0,1,0,-
INSTANCES,0.0,0.0,0.0,NaN,0,0,0,-
