Type,Precision (P),Recall (R),Residual Recall (R+),F1,"# of TP","# of FP","# of FN",Time
ALL,0.8880494505494505,0.8529023746701847,0.6516464471403813,0.870121130551817,1293,163,223,0
CLASSES,0.8880494505494505,0.8529023746701847,0.6516464471403813,0.870121130551817,1293,163,223,-
PROPERTIES,0.0,0.0,0.0,NaN,0,0,0,-
INSTANCES,0.0,0.0,0.0,NaN,0,0,0,-
