Type,Precision (P),Recall (R),Residual Recall (R+),F1,"# of TP","# of FP","# of FN",Time
ALL,0.6666666666666666,0.5217391304347826,0.5217391304347826,0.5853658536585366,12,6,11,0
CLASSES,0.6666666666666666,0.631578947368421,0.631578947368421,0.6486486486486486,12,6,7,-
PROPERTIES,0.0,0.0,0.0,NaN,0,0,4,-
INSTANCES,0.0,0.0,0.0,NaN,0,0,0,-
