Type,Precision (P),Recall (R),Residual Recall (R+),F1,"# of TP","# of FP","# of FN",Time
ALL,0.8181818181818182,0.6,0.6,0.6923076923076923,9,2,6,0
CLASSES,0.875,0.6363636363636364,0.6363636363636364,0.7368421052631579,7,1,4,-
PROPERTIES,0.6666666666666666,0.5,0.5,0.5714285714285715,2,1,2,-
INSTANCES,0.0,0.0,0.0,NaN,0,0,0,-
