Type,Precision (P),Recall (R),Residual Recall (R+),F1,"# of TP","# of FP","# of FN",Time
ALL,0.9466310873915944,0.9360158311345647,0.8318890814558059,0.9412935323383085,1419,80,97,0
CLASSES,0.9466310873915944,0.9360158311345647,0.8318890814558059,0.9412935323383085,1419,80,97,-
PROPERTIES,0.0,0.0,0.0,NaN,0,0,0,-
INSTANCES,0.0,0.0,0.0,NaN,0,0,0,-
