Type,Precision (P),Recall (R),Residual Recall (R+),F1,"# of TP","# of FP","# of FN",Time
ALL,0.6666666666666666,0.5333333333333333,0.5333333333333333,0.5925925925925926,8,4,7,0
CLASSES,0.6666666666666666,0.7272727272727273,0.7272727272727273,0.6956521739130435,8,4,3,-
PROPERTIES,0.0,0.0,0.0,NaN,0,0,4,-
INSTANCES,0.0,0.0,0.0,NaN,0,0,0,-
