Type,Precision (P),Recall (R),Residual Recall (R+),F1,"# of TP","# of FP","# of FN",Time
ALL,0.9957264957264957,0.6147757255936676,0.01559792027729636,0.7601957585644371,932,4,584,0
CLASSES,0.9967914438502674,0.6147757255936676,0.01559792027729636,0.7605059159526725,932,3,584,-
PROPERTIES,0.0,0.0,0.0,NaN,0,1,0,-
INSTANCES,0.0,0.0,0.0,NaN,0,0,0,-
