Type,Precision (P),Recall (R),Residual Recall (R+),F1,"# of TP","# of FP","# of FN",Time
ALL,0.8,1.0,1.0,0.888888888888889,4,1,0,0
CLASSES,0.8,1.0,1.0,0.888888888888889,4,1,0,-
PROPERTIES,0.0,0.0,0.0,NaN,0,0,0,-
INSTANCES,0.0,0.0,0.0,NaN,0,0,0,-
