Type,Precision (P),Recall (R),Residual Recall (R+),F1,"# of TP","# of FP","# of FN",Time
ALL,0.7857142857142857,0.4782608695652174,0.4782608695652174,0.5945945945945946,11,3,12,0
CLASSES,0.7857142857142857,0.5789473684210527,0.5789473684210527,0.6666666666666667,11,3,8,-
PROPERTIES,0.0,0.0,0.0,NaN,0,0,4,-
INSTANCES,0.0,0.0,0.0,NaN,0,0,0,-
