Type,Precision (P),Recall (R),Residual Recall (R+),F1,"# of TP","# of FP","# of FN",Time
ALL,0.5714285714285714,0.2857142857142857,0.2857142857142857,0.38095238095238093,4,3,10,0
CLASSES,0.6666666666666666,0.3076923076923077,0.3076923076923077,0.42105263157894735,4,2,9,-
PROPERTIES,0.0,0.0,0.0,NaN,0,1,1,-
INSTANCES,0.0,0.0,0.0,NaN,0,0,0,-
