Type,Precision (P),Recall (R),Residual Recall (R+),F1,"# of TP","# of FP","# of FN",Time
ALL,0.9411302982731554,0.7908970976253298,0.4540727902946274,0.8594982078853046,1199,75,317,0
CLASSES,0.9411302982731554,0.7908970976253298,0.4540727902946274,0.8594982078853046,1199,75,317,-
PROPERTIES,0.0,0.0,0.0,NaN,0,0,0,-
INSTANCES,0.0,0.0,0.0,NaN,0,0,0,-
