Type,Precision (P),Recall (R),Residual Recall (R+),F1,"# of TP","# of FP","# of FN",Time
ALL,0.6666666666666666,0.26666666666666666,0.26666666666666666,0.3809523809523809,4,2,11,0
CLASSES,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.4444444444444444,4,2,8,-
PROPERTIES,0.0,0.0,0.0,NaN,0,0,3,-
INSTANCES,0.0,0.0,0.0,NaN,0,0,0,-
