Type,Precision (P),Recall (R),Residual Recall (R+),F1,"# of TP","# of FP","# of FN",Time
ALL,0.6470588235294118,0.5789473684210527,0.5789473684210527,0.6111111111111113,11,6,8,0
CLASSES,0.9090909090909091,0.7142857142857143,0.7142857142857143,0.8,10,1,4,-
PROPERTIES,0.16666666666666666,0.2,0.2,0.1818181818181818,1,5,4,-
INSTANCES,0.0,0.0,0.0,NaN,0,0,0,-
