Type,Precision (P),Recall (R),Residual Recall (R+),F1,"# of TP","# of FP","# of FN",Time
ALL,0.8888888888888888,0.5333333333333333,0.5333333333333333,0.6666666666666667,8,1,7,0
CLASSES,0.8888888888888888,0.6666666666666666,0.6666666666666666,0.761904761904762,8,1,4,-
PROPERTIES,0.0,0.0,0.0,NaN,0,0,3,-
INSTANCES,0.0,0.0,0.0,NaN,0,0,0,-
