Type,Precision (P),Recall (R),Residual Recall (R+),F1,"# of TP","# of FP","# of FN",Time
ALL,0.5555555555555556,0.6666666666666666,0.6666666666666666,0.606060606060606,10,8,5,0
CLASSES,0.5555555555555556,0.6666666666666666,0.6666666666666666,0.606060606060606,10,8,5,-
PROPERTIES,0.0,0.0,0.0,NaN,0,0,0,-
INSTANCES,0.0,0.0,0.0,NaN,0,0,0,-
