Type,Precision (P),Recall (R),Residual Recall (R+),F1,"# of TP","# of FP","# of FN",Time
ALL,0.8,0.25,0.25,0.38095238095238093,4,1,12,0
CLASSES,0.8,0.4,0.4,0.5333333333333333,4,1,6,-
PROPERTIES,0.0,0.0,0.0,NaN,0,0,6,-
INSTANCES,0.0,0.0,0.0,NaN,0,0,0,-
