Type,Precision (P),Recall (R),Residual Recall (R+),F1,"# of TP","# of FP","# of FN",Time
ALL,0.9549783549783549,0.7275725593667546,0.2876949740034662,0.8259078996630476,1103,52,413,0
CLASSES,0.9566348655680833,0.7275725593667546,0.2876949740034662,0.8265267890595729,1103,50,413,-
PROPERTIES,0.0,0.0,0.0,NaN,0,2,0,-
INSTANCES,0.0,0.0,0.0,NaN,0,0,0,-
