Type,Precision (P),Recall (R),Residual Recall (R+),F1,"# of TP","# of FP","# of FN",Time
ALL,0.951735817104149,0.741424802110818,0.32062391681109187,0.8335187245087133,1124,57,392,0
CLASSES,0.9533502968617472,0.741424802110818,0.32062391681109187,0.8341372912801485,1124,55,392,-
PROPERTIES,0.0,0.0,0.0,NaN,0,2,0,-
INSTANCES,0.0,0.0,0.0,NaN,0,0,0,-
