Type,Precision (P),Recall (R),Residual Recall (R+),F1,"# of TP","# of FP","# of FN",Time
ALL,0.8461538461538461,0.7333333333333333,0.7333333333333333,0.7857142857142856,11,2,4,0
CLASSES,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.8181818181818182,9,2,2,-
PROPERTIES,1.0,0.5,0.5,0.6666666666666666,2,0,2,-
INSTANCES,0.0,0.0,0.0,NaN,0,0,0,-
