Type,Precision (P),Recall (R),Residual Recall (R+),F1,"# of TP","# of FP","# of FN",Time
ALL,0.7142857142857143,0.5555555555555556,0.5555555555555556,0.6250000000000001,5,2,4,0
CLASSES,0.7142857142857143,0.5555555555555556,0.5555555555555556,0.6250000000000001,5,2,4,-
PROPERTIES,0.0,0.0,0.0,NaN,0,0,0,-
INSTANCES,0.0,0.0,0.0,NaN,0,0,0,-
