Type,Precision (P),Recall (R),Residual Recall (R+),F1,"# of TP","# of FP","# of FN",Time
ALL,0.47619047619047616,0.5882352941176471,0.5882352941176471,0.5263157894736842,10,11,7,0
CLASSES,0.6666666666666666,0.5714285714285714,0.5714285714285714,0.6153846153846153,8,4,6,-
PROPERTIES,0.2222222222222222,0.6666666666666666,0.6666666666666666,0.3333333333333333,2,7,1,-
INSTANCES,0.0,0.0,0.0,NaN,0,0,0,-
