Type,Precision (P),Recall (R),Residual Recall (R+),F1,"# of TP","# of FP","# of FN",Time
ALL,0.959051724137931,0.29353562005277045,0.0017331022530329288,0.44949494949494956,445,19,1071,0
CLASSES,0.9632034632034632,0.29353562005277045,0.0017331022530329288,0.4499494438827098,445,17,1071,-
PROPERTIES,0.0,0.0,0.0,NaN,0,2,0,-
INSTANCES,0.0,0.0,0.0,NaN,0,0,0,-
