Type,Precision (P),Recall (R),Residual Recall (R+),F1,"# of TP","# of FP","# of FN",Time
ALL,0.8235294117647058,0.7368421052631579,0.7368421052631579,0.7777777777777778,14,3,5,0
CLASSES,0.9230769230769231,0.8571428571428571,0.8571428571428571,0.888888888888889,12,1,2,-
PROPERTIES,0.5,0.4,0.4,0.4444444444444445,2,2,3,-
INSTANCES,0.0,0.0,0.0,NaN,0,0,0,-
