Type,Precision (P),Recall (R),Residual Recall (R+),F1,"# of TP","# of FP","# of FN",Time
ALL,0.875,0.4375,0.4375,0.5833333333333334,7,1,9,0
CLASSES,0.8571428571428571,0.6,0.6,0.7058823529411764,6,1,4,-
PROPERTIES,1.0,0.16666666666666666,0.16666666666666666,0.2857142857142857,1,0,5,-
INSTANCES,0.0,0.0,0.0,NaN,0,0,0,-
