Type,Precision (P),Recall (R),Residual Recall (R+),F1,"# of TP","# of FP","# of FN",Time
ALL,0.9914346895074947,0.6108179419525066,0.01386481802426343,0.7559183673469388,926,8,590,0
CLASSES,0.9914346895074947,0.6108179419525066,0.01386481802426343,0.7559183673469388,926,8,590,-
PROPERTIES,0.0,0.0,0.0,NaN,0,0,0,-
INSTANCES,0.0,0.0,0.0,NaN,0,0,0,-
