Type,Precision (P),Recall (R),Residual Recall (R+),F1,"# of TP","# of FP","# of FN",Time
ALL,0.5,0.45454545454545453,0.45454545454545453,0.47619047619047616,5,5,6,0
CLASSES,0.5,0.45454545454545453,0.45454545454545453,0.47619047619047616,5,5,6,-
PROPERTIES,0.0,0.0,0.0,NaN,0,0,0,-
INSTANCES,0.0,0.0,0.0,NaN,0,0,0,-
