Type,Precision (P),Recall (R),Residual Recall (R+),F1,"# of TP","# of FP","# of FN",Time
ALL,0.875,0.4117647058823529,0.4117647058823529,0.56,7,1,10,0
CLASSES,0.875,0.5,0.5,0.6363636363636364,7,1,7,-
PROPERTIES,0.0,0.0,0.0,NaN,0,0,3,-
INSTANCES,0.0,0.0,0.0,NaN,0,0,0,-
