Type,Precision (P),Recall (R),Residual Recall (R+),F1,"# of TP","# of FP","# of FN",Time
ALL,0.7272727272727273,0.42105263157894735,0.42105263157894735,0.5333333333333333,8,3,11,0
CLASSES,0.7272727272727273,0.42105263157894735,0.42105263157894735,0.5333333333333333,8,3,11,-
PROPERTIES,0.0,0.0,0.0,NaN,0,0,0,-
INSTANCES,0.0,0.0,0.0,NaN,0,0,0,-
