Type,Precision (P),Recall (R),Residual Recall (R+),F1,"# of TP","# of FP","# of FN",Time
ALL,0.7857142857142857,0.7333333333333333,0.7333333333333333,0.7586206896551724,11,3,4,0
CLASSES,0.75,0.8181818181818182,0.8181818181818182,0.7826086956521738,9,3,2,-
PROPERTIES,1.0,0.5,0.5,0.6666666666666666,2,0,2,-
INSTANCES,0.0,0.0,0.0,NaN,0,0,0,-
