Type,Precision (P),Recall (R),Residual Recall (R+),F1,"# of TP","# of FP","# of FN",Time
ALL,0.8803582853486884,0.9076517150395779,0.75736568457539,0.8937966872361157,1376,187,140,0
CLASSES,0.8814862267777066,0.9076517150395779,0.75736568457539,0.894377640558986,1376,185,140,-
PROPERTIES,0.0,0.0,0.0,NaN,0,2,0,-
INSTANCES,0.0,0.0,0.0,NaN,0,0,0,-
