Type,Precision (P),Recall (R),Residual Recall (R+),F1,"# of TP","# of FP","# of FN",Time
ALL,0.16666666666666666,0.14285714285714285,0.14285714285714285,0.15384615384615383,1,5,6,0
CLASSES,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,1,5,5,-
PROPERTIES,0.0,0.0,0.0,NaN,0,0,1,-
INSTANCES,0.0,0.0,0.0,NaN,0,0,0,-
