Type,Precision (P),Recall (R),Residual Recall (R+),F1,"# of TP","# of FP","# of FN",Time
ALL,0.46153846153846156,0.6666666666666666,0.6666666666666666,0.5454545454545455,6,7,3,0
CLASSES,0.46153846153846156,0.6666666666666666,0.6666666666666666,0.5454545454545455,6,7,3,-
PROPERTIES,0.0,0.0,0.0,NaN,0,0,0,-
INSTANCES,0.0,0.0,0.0,NaN,0,0,0,-
