Type,Precision (P),Recall (R),Residual Recall (R+),F1,"# of TP","# of FP","# of FN",Time
ALL,0.6363636363636364,0.5384615384615384,0.5384615384615384,0.5833333333333334,7,4,6,0
CLASSES,0.6363636363636364,0.875,0.875,0.7368421052631579,7,4,1,-
PROPERTIES,0.0,0.0,0.0,NaN,0,0,5,-
INSTANCES,0.0,0.0,0.0,NaN,0,0,0,-
