Type,Precision (P),Recall (R),Residual Recall (R+),F1,"# of TP","# of FP","# of FN",Time
ALL,0.6363636363636364,0.3684210526315789,0.3684210526315789,0.4666666666666667,7,4,12,0
CLASSES,0.7,0.3684210526315789,0.3684210526315789,0.48275862068965514,7,3,12,-
PROPERTIES,0.0,0.0,0.0,NaN,0,1,0,-
INSTANCES,0.0,0.0,0.0,NaN,0,0,0,-
